"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/28/2020","AirNow","060590007","3","6.2","ug/m3 LC","26","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/29/2020","AirNow","060590007","3","1.8","ug/m3 LC","8","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/30/2020","AirNow","060590007","3","4","ug/m3 LC","17","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/31/2020","AirNow","060590007","3","5.2","ug/m3 LC","22","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/01/2020","AirNow","060590007","3","8.3","ug/m3 LC","35","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/02/2020","AirNow","060590007","3","10.4","ug/m3 LC","43","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/03/2020","AirNow","060590007","3","12.3","ug/m3 LC","51","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/04/2020","AirNow","060590007","3","9.4","ug/m3 LC","39","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/05/2020","AirNow","060590007","3","6.2","ug/m3 LC","26","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/06/2020","AirNow","060590007","3","6.2","ug/m3 LC","26","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/07/2020","AirNow","060590007","3","8.1","ug/m3 LC","34","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/08/2020","AirNow","060590007","3","6.8","ug/m3 LC","28","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/09/2020","AirNow","060590007","3","2.9","ug/m3 LC","12","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/10/2020","AirNow","060590007","3","7.9","ug/m3 LC","33","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/11/2020","AirNow","060590007","3","9.1","ug/m3 LC","38","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/12/2020","AirNow","060590007","3","9.7","ug/m3 LC","40","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/13/2020","AirNow","060590007","3","7.5","ug/m3 LC","31","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/14/2020","AirNow","060590007","3","7.2","ug/m3 LC","30","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/15/2020","AirNow","060590007","3","6.8","ug/m3 LC","28","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/16/2020","AirNow","060590007","3","8.3","ug/m3 LC","35","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/17/2020","AirNow","060590007","3","7.6","ug/m3 LC","32","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/18/2020","AirNow","060590007","3","8.5","ug/m3 LC","35","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/19/2020","AirNow","060590007","3","9.7","ug/m3 LC","40","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/20/2020","AirNow","060590007","3","11.3","ug/m3 LC","47","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/21/2020","AirNow","060590007","3","10","ug/m3 LC","42","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/22/2020","AirNow","060590007","3","7.6","ug/m3 LC","32","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/23/2020","AirNow","060590007","3","8.5","ug/m3 LC","35","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/24/2020","AirNow","060590007","3","9.3","ug/m3 LC","39","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/25/2020","AirNow","060590007","3","5.6","ug/m3 LC","23","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/26/2020","AirNow","060590007","3","10.4","ug/m3 LC","43","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/27/2020","AirNow","060590007","3","6","ug/m3 LC","25","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/28/2020","AirNow","060590007","3","3.3","ug/m3 LC","14","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/29/2020","AirNow","060590007","3","3.8","ug/m3 LC","16","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/30/2020","AirNow","060590007","3","9.4","ug/m3 LC","39","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"07/01/2020","AirNow","060590007","3","9.2","ug/m3 LC","38","Anaheim","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"01/01/2020","AQS","060592022","1","7.1","ug/m3 LC","30","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/04/2020","AQS","060592022","1","12.6","ug/m3 LC","52","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/07/2020","AQS","060592022","1","2.8","ug/m3 LC","12","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/10/2020","AQS","060592022","1","5.2","ug/m3 LC","22","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/13/2020","AQS","060592022","1","7.7","ug/m3 LC","32","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/16/2020","AQS","060592022","1","16.3","ug/m3 LC","60","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/19/2020","AQS","060592022","1","5.4","ug/m3 LC","23","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/22/2020","AQS","060592022","1","4.8","ug/m3 LC","20","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/25/2020","AQS","060592022","1","14","ug/m3 LC","55","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/28/2020","AQS","060592022","1","6.5","ug/m3 LC","27","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"01/31/2020","AQS","060592022","1","4.4","ug/m3 LC","18","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/03/2020","AQS","060592022","1","3.5","ug/m3 LC","15","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/06/2020","AQS","060592022","1","4.9","ug/m3 LC","20","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/09/2020","AQS","060592022","1","5.2","ug/m3 LC","22","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/12/2020","AQS","060592022","1","6.5","ug/m3 LC","27","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/15/2020","AQS","060592022","1","7.8","ug/m3 LC","33","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/18/2020","AQS","060592022","1","8.6","ug/m3 LC","36","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/21/2020","AQS","060592022","1","7.9","ug/m3 LC","33","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/24/2020","AQS","060592022","1","12.4","ug/m3 LC","52","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"02/27/2020","AQS","060592022","1","4.3","ug/m3 LC","18","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/01/2020","AQS","060592022","1","6.2","ug/m3 LC","26","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/04/2020","AQS","060592022","1","10.6","ug/m3 LC","44","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/07/2020","AQS","060592022","1","2.4","ug/m3 LC","10","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/10/2020","AQS","060592022","1","1.8","ug/m3 LC","8","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/13/2020","AQS","060592022","1","2.7","ug/m3 LC","11","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/16/2020","AQS","060592022","1","3.2","ug/m3 LC","13","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/19/2020","AQS","060592022","1","2.3","ug/m3 LC","10","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/22/2020","AQS","060592022","1","1.8","ug/m3 LC","8","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/25/2020","AQS","060592022","1","2","ug/m3 LC","8","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/28/2020","AQS","060592022","1","4.7","ug/m3 LC","20","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
"03/31/2020","AQS","060592022","1","7.2","ug/m3 LC","30","Mission Viejo","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.63003","-117.67593"
