"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/03/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/04/2020","AQS","060590007","1","0.038","ppm","35","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/05/2020","AQS","060590007","1","0.033","ppm","31","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/06/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/07/2020","AQS","060590007","1","0.036","ppm","33","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/08/2020","AQS","060590007","1","0.044","ppm","41","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/09/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/10/2020","AQS","060590007","1","0.037","ppm","34","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/11/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/12/2020","AQS","060590007","1","0.043","ppm","40","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/13/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/14/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/15/2020","AQS","060590007","1","0.044","ppm","41","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/16/2020","AQS","060590007","1","0.055","ppm","51","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/17/2020","AQS","060590007","1","0.051","ppm","47","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/18/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","18","75.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/20/2020","AQS","060590007","1","0.049","ppm","45","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/21/2020","AQS","060590007","1","0.054","ppm","50","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/22/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/23/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/24/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/25/2020","AQS","060590007","1","0.036","ppm","33","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/26/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/27/2020","AQS","060590007","1","0.029","ppm","27","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/28/2020","AQS","060590007","1","0.038","ppm","35","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"02/29/2020","AQS","060590007","1","0.043","ppm","40","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/01/2020","AQS","060590007","1","0.044","ppm","41","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/02/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/03/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/04/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/05/2020","AQS","060590007","1","0.044","ppm","41","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/06/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/07/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/08/2020","AQS","060590007","1","0.038","ppm","35","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/09/2020","AQS","060590007","1","0.031","ppm","29","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/10/2020","AQS","060590007","1","0.02","ppm","19","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/11/2020","AQS","060590007","1","0.033","ppm","31","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/12/2020","AQS","060590007","1","0.022","ppm","20","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/13/2020","AQS","060590007","1","0.032","ppm","30","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/14/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/15/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/16/2020","AQS","060590007","1","0.036","ppm","33","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/17/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/18/2020","AQS","060590007","1","0.039","ppm","36","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/19/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/20/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/21/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/22/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/23/2020","AQS","060590007","1","0.042","ppm","39","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/24/2020","AQS","060590007","1","0.04","ppm","37","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/25/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/26/2020","AQS","060590007","1","0.041","ppm","38","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/27/2020","AQS","060590007","1","0.043","ppm","40","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/28/2020","AQS","060590007","1","0.048","ppm","44","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/29/2020","AQS","060590007","1","0.046","ppm","43","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/30/2020","AQS","060590007","1","0.047","ppm","44","Anaheim","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"03/31/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/01/2020","AirNow","060590007","1","0.042","ppm","39","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/02/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/03/2020","AirNow","060590007","1","0.05","ppm","46","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/04/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/05/2020","AirNow","060590007","1","0.035","ppm","32","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/06/2020","AirNow","060590007","1","0.035","ppm","32","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/07/2020","AirNow","060590007","1","0.035","ppm","32","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/08/2020","AirNow","060590007","1","0.042","ppm","39","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/09/2020","AirNow","060590007","1","0.034","ppm","31","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/10/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/11/2020","AirNow","060590007","1","0.044","ppm","41","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/12/2020","AirNow","060590007","1","0.037","ppm","34","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/13/2020","AirNow","060590007","1","0.035","ppm","32","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/14/2020","AirNow","060590007","1","0.042","ppm","39","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/15/2020","AirNow","060590007","1","0.054","ppm","50","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/16/2020","AirNow","060590007","1","0.049","ppm","45","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/17/2020","AirNow","060590007","1","0.041","ppm","38","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/18/2020","AirNow","060590007","1","0.037","ppm","34","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/19/2020","AirNow","060590007","1","0.041","ppm","38","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/20/2020","AirNow","060590007","1","0.04","ppm","37","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/21/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/22/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/23/2020","AirNow","060590007","1","0.062","ppm","74","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/24/2020","AirNow","060590007","1","0.063","ppm","77","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/25/2020","AirNow","060590007","1","0.062","ppm","74","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/26/2020","AirNow","060590007","1","0.057","ppm","58","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/27/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/28/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/29/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"04/30/2020","AirNow","060590007","1","0.053","ppm","49","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/01/2020","AirNow","060590007","1","0.051","ppm","47","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/02/2020","AirNow","060590007","1","0.049","ppm","45","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/03/2020","AirNow","060590007","1","0.04","ppm","37","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/04/2020","AirNow","060590007","1","0.052","ppm","48","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/05/2020","AirNow","060590007","1","0.07","ppm","100","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/06/2020","AirNow","060590007","1","0.072","ppm","105","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/07/2020","AirNow","060590007","1","0.072","ppm","105","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/08/2020","AirNow","060590007","1","0.057","ppm","58","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/09/2020","AirNow","060590007","1","0.047","ppm","44","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/10/2020","AirNow","060590007","1","0.049","ppm","45","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/11/2020","AirNow","060590007","1","0.052","ppm","48","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/12/2020","AirNow","060590007","1","0.034","ppm","31","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/13/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/14/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/15/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/16/2020","AirNow","060590007","1","0.049","ppm","45","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/17/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/18/2020","AirNow","060590007","1","0.031","ppm","29","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/19/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/20/2020","AirNow","060590007","1","0.047","ppm","44","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/21/2020","AirNow","060590007","1","0.053","ppm","49","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/22/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/23/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/24/2020","AirNow","060590007","1","0.053","ppm","49","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
